22759,477978135,,,,LOCUST POINT,,,,,,,5/30/00,5/30/00
22761,-2038569654,,,,,,,,,,,5/30/00,5/30/00
22768,934541957,,,,KENWOOD,,,,,,,5/30/00,5/30/00
22771,1475939472,,,,,,,,,,,5/30/00,5/30/00
22772,-1886798508,,,,,,,,,,,5/30/00,5/30/00
22779,2115498170,,,,,,,,,,,5/30/00,5/30/00
22780,1848209510,,,,,,,,,,,5/30/00,5/30/00
22781,-1559189479,,,,,,,,,,,5/30/00,5/30/00
22782,-1404345462,,,,,,,,,,,5/30/00,5/30/00
22783,1173474702,,,,,,,,,,,5/30/00,5/30/00
22784,1096475810,,,,,,,,,,,5/30/00,5/30/00
22786,-492881970,,,,,,,,,,,5/30/00,5/30/00
22787,-362815825,,,,,,,,,,,5/30/00,5/30/00
22788,-677978499,,,,,,,,,,,5/30/00,5/30/00
22789,-1404345462,,,,,,,,,,,5/30/00,5/30/00
22790,331803432,,,,,,,,,,,5/30/00,5/30/00
22791,1731901735,,,,,,,,,,,5/30/00,5/30/00
22792,-988071121,,,,,,,,,,,5/30/00,5/30/00
22793,-928696961,,,,,,,,,,,5/30/00,5/30/00
22794,2138303347,,,,,,,,,,,5/30/00,5/30/00
22796,-1503199998,,,,COMBINED METALS,,,,,,,5/30/00,5/30/00
22797,-1503199998,,,,COMBINED METALS,,,,,,,5/30/00,5/30/00
22798,-1656781074,,,,,,,,,,,5/30/00,5/30/00
22799,1173474702,,,,,,,,,,,5/30/00,5/30/00
22800,-7369629,,,,,,,,,,,5/30/00,5/30/00
22801,-1490742716,,,,BARNWELL SAND,,,,,,,5/30/00,5/30/00
22802,-673900331,,,,,,,,,,,5/30/00,5/30/00
22803,-852905431,,,,,,,,,,,5/30/00,5/30/00
22804,1719935202,,,,,,,,,,,5/30/00,5/30/00
22805,-734794297,,,,,,,,,,,5/30/00,5/30/00
22806,-734794297,,,,,,,,,,,5/30/00,5/30/00
22807,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22808,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22809,-257525113,,,,,,,,,,,5/30/00,5/30/00
22810,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22811,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22812,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22813,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22814,-152355807,,,,,,,,,,,5/30/00,5/30/00
22815,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22816,-1983154369,,,,,,,,,,,5/30/00,5/30/00
22817,-257525113,,,,,,,,,,,5/30/00,5/30/00
22818,-257525113,,,,,,,,,,,5/30/00,5/30/00
22819,-257525113,,,,,,,,,,,5/30/00,5/30/00
22822,-1502921427,,,,WANAKAH SH,,,,,,,5/30/00,5/30/00
22823,-1055521696,,,,FT HAYS LS,,,,,,,5/30/00,5/30/00
22824,-1898626449,,,,BLUE HILL SH UPPER 2',,,,,,,5/30/00,5/30/00
22825,-1898626449,,,,BLUE HILL SH,,,,,,,5/30/00,5/30/00
22826,-1055521696,,,,FT HAYS,,,,,,,5/30/00,5/30/00
22827,-920101901,,,,,,,,,,,5/30/00,5/30/00
22828,-920101901,,,,PFEIFER LOWERMOST UNIT,,,,,,,5/30/00,5/30/00
22829,-920101901,,,,,,,,,,,5/30/00,5/30/00
22830,-1055521696,,,,SMOKY HILL,,,,,,,5/30/00,5/30/00
22831,1687729712,,,,,,,,,,,5/30/00,5/30/00
22832,428676615,,,,,,,,,,,5/30/00,5/30/00
22833,1687729712,,,,,,,,,,,5/30/00,5/30/00
22834,-564713156,,,,,,,,,,,5/30/00,5/30/00
22835,535358595,,,,,,,,,,,5/30/00,5/30/00
22836,1687729712,,,,,,,,,,,5/30/00,5/30/00
22837,1687729712,,,,,,,,,,,5/30/00,5/30/00
22838,1687729712,,,,,,,,,,,5/30/00,5/30/00
22839,1687729712,,,,,,,,,,,5/30/00,5/30/00
22840,1687729712,,,,,,,,,,,5/30/00,5/30/00
22841,-2023872627,,,,,,,,,,,5/30/00,5/30/00
22842,-2023872627,,,,,,,,,,,5/30/00,5/30/00
22843,-1055521696,,,,SMOKY HILL,,,,,,,5/30/00,5/30/00
22844,-1055521696,,,,SMOKY HILL,,,,,,,5/30/00,5/30/00
22845,-1898626449,,,,JUANA LOPEZ,,,,,,,5/30/00,5/30/00
22846,-1055521696,,,,FT HAYS LS,,,,,,,5/30/00,5/30/00
22847,-1055521696,,,,SMOKY HILL,,,,,,,5/30/00,5/30/00
22848,-1055521696,,,,SMOKY HILL,,,,,,,5/30/00,5/30/00
22849,-10497624,,,,BEIL LS,,,,,,,5/30/00,5/30/00
22850,-10497624,,,,BEIL LS,,,,,,,5/30/00,5/30/00
22851,-145607668,,,,,,,,,,,5/30/00,5/30/00
22852,-944831571,,,,,,,,,,,5/30/00,5/30/00
22853,-1502921427,,,,WANAKAH SH,,,,,,,5/30/00,5/30/00
22854,1310191868,,,,"KASHONG SH DID      100",,,,,,,5/30/00,5/30/00
22855,-423876132,,,,,,,,,,,5/30/00,5/30/00
22856,-1699331856,,,,,,,,,,,5/30/00,5/30/00
22857,708026207,,,,,,,,,,,5/30/00,5/30/00
22858,708026207,,,,,,,,,,,5/30/00,5/30/00
22859,708026207,,,,,,,,,,,5/30/00,5/30/00
22860,708026207,,,,,,,,,,,5/30/00,5/30/00
22861,708026207,,,,,,,,,,,5/30/00,5/30/00
22862,708026207,,,,,,,,,,,5/30/00,5/30/00
22863,708026207,,,,,,,,,,,5/30/00,5/30/00
22864,708026207,,,,,,,,,,,5/30/00,5/30/00
22865,708026207,,,,,,,,,,,5/30/00,5/30/00
22866,708026207,,,,,,,,,,,5/30/00,5/30/00
22867,708026207,,,,,,,,,,,5/30/00,5/30/00
22868,708026207,,,,,,,,,,,5/30/00,5/30/00
22869,708026207,,,,,,,,,,,5/30/00,5/30/00
22870,708026207,,,,,,,,,,,5/30/00,5/30/00
22871,708026207,,,,,,,,,,,5/30/00,5/30/00
22872,708026207,,,,,,,,,,,5/30/00,5/30/00
22873,708026207,,,,,,,,,,,5/30/00,5/30/00
22874,708026207,,,,,,,,,,,5/30/00,5/30/00
22875,708026207,,,,,,,,,,,5/30/00,5/30/00
22876,708026207,,,,,,,,,,,5/30/00,5/30/00
22877,708026207,,,,,,,,,,,5/30/00,5/30/00
22878,708026207,,,,,,,,,,,5/30/00,5/30/00
22879,708026207,,,,,,,,,,,5/30/00,5/30/00
22880,708026207,,,,,,,,,,,5/30/00,5/30/00
22881,708026207,,,,,,,,,,,5/30/00,5/30/00
22882,708026207,,,,,,,,,,,5/30/00,5/30/00
22883,708026207,,,,,,,,,,,5/30/00,5/30/00
22884,708026207,,,,,,,,,,,5/30/00,5/30/00
22885,708026207,,,,,,,,,,,5/30/00,5/30/00
22886,708026207,,,,,,,,,,,5/30/00,5/30/00
22887,708026207,,,,,,,,,,,5/30/00,5/30/00
22888,708026207,,,,,,,,,,,5/30/00,5/30/00
22889,708026207,,,,,,,,,,,5/30/00,5/30/00
22890,708026207,,,,,,,,,,,5/30/00,5/30/00
22891,708026207,,,,,,,,,,,5/30/00,5/30/00
22892,708026207,,,,,,,,,,,5/30/00,5/30/00
22893,708026207,,,,,,,,,,,5/30/00,5/30/00
22894,708026207,,,,,,,,,,,5/30/00,5/30/00
22895,708026207,,,,,,,,,,,5/30/00,5/30/00
22896,708026207,,,,,,,,,,,5/30/00,5/30/00
22897,708026207,,,,,,,,,,,5/30/00,5/30/00
22898,708026207,,,,,,,,,,,5/30/00,5/30/00
22899,708026207,,,,,,,,,,,5/30/00,5/30/00
22900,708026207,,,,,,,,,,,5/30/00,5/30/00
22901,708026207,,,,,,,,,,,5/30/00,5/30/00
22902,708026207,,,,,,,,,,,5/30/00,5/30/00
22903,708026207,,,,,,,,,,,5/30/00,5/30/00
22904,708026207,,,,,,,,,,,5/30/00,5/30/00
22905,-548833122,,,,,,,,,,,5/30/00,5/30/00
22906,-548833122,,,,,,,,,,,5/30/00,5/30/00
22907,-548833122,,,,,,,,,,,5/30/00,5/30/00
22908,-548833122,,,,,,,,,,,5/30/00,5/30/00
22909,-548833122,,,,,,,,,,,5/30/00,5/30/00
22910,-548833122,,,,,,,,,,,5/30/00,5/30/00
22911,-548833122,,,,,,,,,,,5/30/00,5/30/00
22912,-548833122,,,,,,,,,,,5/30/00,5/30/00
22913,-548833122,,,,,,,,,,,5/30/00,5/30/00
22914,-548833122,,,,,,,,,,,5/30/00,5/30/00
22915,-548833122,,,,,,,,,,,5/30/00,5/30/00
22916,-548833122,,,,,,,,,,,5/30/00,5/30/00
22917,-548833122,,,,,,,,,,,5/30/00,5/30/00
22918,-548833122,,,,,,,,,,,5/30/00,5/30/00
22919,-548833122,,,,,,,,,,,5/30/00,5/30/00
22920,-548833122,,,,,,,,,,,5/30/00,5/30/00
22921,-548833122,,,,,,,,,,,5/30/00,5/30/00
22922,-548833122,,,,,,,,,,,5/30/00,5/30/00
22923,-548833122,,,,,,,,,,,5/30/00,5/30/00
22924,-548833122,,,,,,,,,,,5/30/00,5/30/00
22925,-548833122,,,,,,,,,,,5/30/00,5/30/00
22926,-548833122,,,,,,,,,,,5/30/00,5/30/00
22927,-548833122,,,,,,,,,,,5/30/00,5/30/00
22928,-548833122,,,,,,,,,,,5/30/00,5/30/00
22929,-548833122,,,,,,,,,,,5/30/00,5/30/00
22930,-548833122,,,,,,,,,,,5/30/00,5/30/00
22931,-548833122,,,,,,,,,,,5/30/00,5/30/00
22932,-548833122,,,,,,,,,,,5/30/00,5/30/00
22933,-548833122,,,,,,,,,,,5/30/00,5/30/00
22934,-548833122,,,,,,,,,,,5/30/00,5/30/00
22935,-548833122,,,,,,,,,,,5/30/00,5/30/00
22936,-548833122,,,,,,,,,,,5/30/00,5/30/00
22937,-548833122,,,,,,,,,,,5/30/00,5/30/00
22938,-548833122,,,,,,,,,,,5/30/00,5/30/00
22939,-548833122,,,,,,,,,,,5/30/00,5/30/00
22940,-548833122,,,,,,,,,,,5/30/00,5/30/00
22941,-548833122,,,,,,,,,,,5/30/00,5/30/00
22942,-548833122,,,,,,,,,,,5/30/00,5/30/00
22943,-548833122,,,,,,,,,,,5/30/00,5/30/00
22944,-548833122,,,,,,,,,,,5/30/00,5/30/00
22945,-548833122,,,,,,,,,,,5/30/00,5/30/00
22946,-548833122,,,,,,,,,,,5/30/00,5/30/00
22947,151150004,,,,,,,,,,,5/30/00,5/30/00
22948,151150004,,,,,,,,,,,5/30/00,5/30/00
22949,151150004,,,,,,,,,,,5/30/00,5/30/00
22950,151150004,,,,,,,,,,,5/30/00,5/30/00
22951,151150004,,,,,,,,,,,5/30/00,5/30/00
22952,151150004,,,,,,,,,,,5/30/00,5/30/00
22953,151150004,,,,,,,,,,,5/30/00,5/30/00
22954,151150004,,,,,,,,,,,5/30/00,5/30/00
22955,151150004,,,,,,,,,,,5/30/00,5/30/00
22956,151150004,,,,,,,,,,,5/30/00,5/30/00
22957,151150004,,,,,,,,,,,5/30/00,5/30/00
22958,151150004,,,,,,,,,,,5/30/00,5/30/00
22959,151150004,,,,,,,,,,,5/30/00,5/30/00
22960,151150004,,,,,,,,,,,5/30/00,5/30/00
22961,151150004,,,,,,,,,,,5/30/00,5/30/00
22962,151150004,,,,,,,,,,,5/30/00,5/30/00
22963,151150004,,,,,,,,,,,5/30/00,5/30/00
22964,151150004,,,,,,,,,,,5/30/00,5/30/00
22965,151150004,,,,,,,,,,,5/30/00,5/30/00
22966,151150004,,,,,,,,,,,5/30/00,5/30/00
22967,151150004,,,,,,,,,,,5/30/00,5/30/00
22968,151150004,,,,,,,,,,,5/30/00,5/30/00
22969,151150004,,,,,,,,,,,5/30/00,5/30/00
22970,151150004,,,,,,,,,,,5/30/00,5/30/00
22971,151150004,,,,,,,,,,,5/30/00,5/30/00
22972,151150004,,,,,,,,,,,5/30/00,5/30/00
22973,151150004,,,,,,,,,,,5/30/00,5/30/00
22974,151150004,,,,,,,,,,,5/30/00,5/30/00
22975,151150004,,,,,,,,,,,5/30/00,5/30/00
22976,151150004,,,,,,,,,,,5/30/00,5/30/00
22977,151150004,,,,,,,,,,,5/30/00,5/30/00
22978,151150004,,,,,,,,,,,5/30/00,5/30/00
22979,151150004,,,,,,,,,,,5/30/00,5/30/00
22980,151150004,,,,,,,,,,,5/30/00,5/30/00
22981,151150004,,,,,,,,,,,5/30/00,5/30/00
22982,151150004,,,,,,,,,,,5/30/00,5/30/00
22983,151150004,,,,,,,,,,,5/30/00,5/30/00
22984,151150004,,,,,,,,,,,5/30/00,5/30/00
22985,151150004,,,,,,,,,,,5/30/00,5/30/00
22986,151150004,,,,,,,,,,,5/30/00,5/30/00
22987,151150004,,,,,,,,,,,5/30/00,5/30/00
22988,151150004,,,,,,,,,,,5/30/00,5/30/00
22989,151150004,,,,,,,,,,,5/30/00,5/30/00
22990,151150004,,,,,,,,,,,5/30/00,5/30/00
22991,151150004,,,,,,,,,,,5/30/00,5/30/00
22992,151150004,,,,,,,,,,,5/30/00,5/30/00
22993,151150004,,,,,,,,,,,5/30/00,5/30/00
22994,151150004,,,,,,,,,,,5/30/00,5/30/00
22995,151150004,,,,,,,,,,,5/30/00,5/30/00
22996,151150004,,,,,,,,,,,5/30/00,5/30/00
22997,151150004,,,,,,,,,,,5/30/00,5/30/00
22998,151150004,,,,,,,,,,,5/30/00,5/30/00
22999,151150004,,,,,,,,,,,5/30/00,5/30/00
23000,151150004,,,,,,,,,,,5/30/00,5/30/00
23001,151150004,,,,,,,,,,,5/30/00,5/30/00
23002,151150004,,,,,,,,,,,5/30/00,5/30/00
23003,151150004,,,,,,,,,,,5/30/00,5/30/00
23004,151150004,,,,,,,,,,,5/30/00,5/30/00
23005,151150004,,,,,,,,,,,5/30/00,5/30/00
23006,151150004,,,,,,,,,,,5/30/00,5/30/00
23007,151150004,,,,,,,,,,,5/30/00,5/30/00
23008,151150004,,,,,,,,,,,5/30/00,5/30/00
23009,151150004,,,,,,,,,,,5/30/00,5/30/00
23010,151150004,,,,,,,,,,,5/30/00,5/30/00
23011,151150004,,,,,,,,,,,5/30/00,5/30/00
23012,151150004,,,,,,,,,,,5/30/00,5/30/00
23013,151150004,,,,,,,,,,,5/30/00,5/30/00
23014,151150004,,,,,,,,,,,5/30/00,5/30/00
23015,151150004,,,,,,,,,,,5/30/00,5/30/00
23016,151150004,,,,,,,,,,,5/30/00,5/30/00
23017,151150004,,,,,,,,,,,5/30/00,5/30/00
23018,151150004,,,,,,,,,,,5/30/00,5/30/00
23019,151150004,,,,,,,,,,,5/30/00,5/30/00
23020,151150004,,,,,,,,,,,5/30/00,5/30/00
23021,151150004,,,,,,,,,,,5/30/00,5/30/00
23022,151150004,,,,,,,,,,,5/30/00,5/30/00
23023,151150004,,,,,,,,,,,5/30/00,5/30/00
23024,151150004,,,,,,,,,,,5/30/00,5/30/00
23025,151150004,,,,,,,,,,,5/30/00,5/30/00
23026,151150004,,,,,,,,,,,5/30/00,5/30/00
23027,151150004,,,,,,,,,,,5/30/00,5/30/00
23028,151150004,,,,,,,,,,,5/30/00,5/30/00
23029,151150004,,,,,,,,,,,5/30/00,5/30/00
23030,151150004,,,,,,,,,,,5/30/00,5/30/00
23031,151150004,,,,,,,,,,,5/30/00,5/30/00
23032,151150004,,,,,,,,,,,5/30/00,5/30/00
23033,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23034,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23035,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23036,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23037,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23038,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23039,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23040,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23041,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23042,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23043,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23044,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23045,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23046,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23047,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23048,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23049,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23050,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23051,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23052,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23053,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23054,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23055,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23056,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23057,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23058,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23059,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23060,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23061,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23062,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00
23063,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23064,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23065,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23066,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23067,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23068,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23069,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23070,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23071,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23072,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23073,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23074,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23075,1719935202,,,,CANDLAND SH,,,,,,,5/30/00,5/30/00,
23076,-1686420849,,,,,,,,,,,5/30/00,5/30/00,
23077,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23078,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23079,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23080,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23081,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23082,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23083,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23084,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23085,-1699331856,,,,,,,,,,,5/30/00,5/30/00,
23086,-2138821207,,,,CLARK SPRINGS,,,,,,,5/30/00,5/30/00,
23087,-133752535,,,,,,,,,,,5/30/00,5/30/00,
23088,1226509545,,,,,,,,,1,,5/30/00,9/16/03,topdog
23089,-1817364062,,,,,,,,,1,,5/30/00,9/16/03,topdog
23090,-1097364592,,,,,,,,,1,,5/30/00,9/11/03,topdog
23091,-1269341692,,,,,,,,,1,,5/30/00,9/11/03,topdog
23092,-1395629576,,,,,,,,,1,,5/30/00,9/11/03,topdog
23093,173122709,,,,,,,,,1,,5/30/00,9/11/03,topdog
23094,-2096947616,,,,,,,,,1,,5/30/00,9/11/03,topdog
23095,427394349,,,,,,,,,1,,5/30/00,9/11/03,topdog
23096,-556384057,,,,,,,,,1,,5/30/00,9/11/03,topdog
23097,21610437,,,,,,,,,1,,5/30/00,9/11/03,topdog
23098,330282705,,,,,,,,,1,,5/30/00,9/11/03,topdog
23099,-230003326,,,,,,,,,1,,5/30/00,9/11/03,topdog
23100,261556439,,,,,,,,,,,5/30/00,5/30/00,
23101,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23102,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23103,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23104,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23105,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23106,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23107,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23108,-548833122,,,,,,,,,1,,5/30/00,9/12/03,topdog
23109,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23110,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23111,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23112,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23113,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23114,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23115,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23116,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23117,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23118,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23119,-1788970107,,,,,,,,,1,,5/30/00,9/16/03,topdog
23120,-609629313,,,,,,,,,1,,5/30/00,9/16/03,topdog
23121,-714019959,,,,,,,,,1,,5/30/00,9/16/03,topdog
23122,760144493,,,,,,,,,1,,5/30/00,9/16/03,topdog
23123,-1682269945,,,,,,,,,1,,5/30/00,9/16/03,topdog
23124,666190063,,,,,,,,,1,,5/30/00,9/16/03,topdog
23125,-951559052,,,,,,,,,1,,5/30/00,9/16/03,topdog
23126,-768318481,,,,,,,,,1,,5/30/00,9/16/03,topdog
23127,-1546052029,,,,,,,,,1,,5/30/00,9/16/03,topdog
23128,-110962131,,,,,,,,,1,,5/30/00,9/16/03,topdog
23129,659678096,,,,,,,,,1,,5/30/00,9/16/03,topdog
23130,386445365,,,,,,,,,1,,5/30/00,9/16/03,topdog
23131,1334315777,,,,,,,,,1,,5/30/00,9/16/03,topdog
23132,-1981984054,,,,,,,,,1,,5/30/00,9/16/03,topdog
23133,1746622995,,,,,,,,,1,,5/30/00,9/16/03,topdog
23134,-514809675,,,,,,,,,1,,5/30/00,9/16/03,topdog
23135,1133767062,,,,,,,,,1,,5/30/00,9/16/03,topdog
23136,597801402,,,,,,,,,1,,5/30/00,9/16/03,topdog
23137,-1827209253,,,,,,,,,1,,5/30/00,9/16/03,topdog
23138,77512978,,,,,,,,,1,,5/30/00,9/16/03,topdog
23139,-2044748742,,,,,,,,,1,,5/30/00,9/16/03,topdog
23140,794718826,,,,,,,,,1,,5/30/00,9/16/03,topdog
23141,-2125780958,,,,,,,,,1,,5/30/00,9/16/03,topdog
23142,-330539516,,,,,,,,,1,,5/30/00,9/16/03,topdog
23143,-330539516,,,,,,,,,1,,5/30/00,9/16/03,topdog
23144,-330539516,,,,,,,,,1,,5/30/00,9/16/03,topdog
23145,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23146,-330539516,,,,,,,,,1,,5/30/00,9/16/03,topdog
23147,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23148,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23149,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23150,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23151,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23152,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23153,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23154,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23155,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23156,-330539516,,,,B,,,,,1,,5/30/00,9/16/03,topdog
23157,-2118994987,,,,,,,,,,,5/30/00,5/30/00,
23158,-91194935,,,,,,,,,,,5/30/00,5/30/00,
23159,-317298353,,,,,,,,,,,5/30/00,5/30/00,
23160,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23161,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23162,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23163,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23164,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23165,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23166,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23167,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23168,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23169,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23170,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23171,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23172,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23173,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23174,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23175,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23176,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23177,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23178,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23179,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23180,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23181,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23182,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23183,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23184,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23185,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23186,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23187,-548833122,,,,,,,,,1,,5/30/00,9/16/03,topdog
23188,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23189,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23190,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23191,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23192,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23193,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23194,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23195,-1503199998,,,,COMBINED METALS,,,,,,,5/30/00,5/30/00,
23196,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23201,885729003,,,,,,,,,,,5/30/00,5/30/00,
23202,885729003,,,,,,,,,,,5/30/00,5/30/00,
23203,851809510,,,,,,,,,1,,5/30/00,9/30/03,topdog
23207,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23208,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23210,1719935202,,,,,,,,,,,5/30/00,5/30/00,
23211,983512772,,,,,,,,,,,5/30/00,5/30/00,
23212,-145607668,,,,,,,,,,,5/30/00,5/30/00,
23213,-361137852,,,,,,,,,,,5/30/00,5/30/00,
23215,-237489886,,,,,,,,,,,5/30/00,5/30/00,
23217,1719935202,,,,,,,,,,,5/30/00,5/30/00
23218,1719935202,,,,,,,,,,,5/30/00,5/30/00
23219,1719935202,,,,,,,,,,,5/30/00,5/30/00
